"TOA5","CR1000","CR1000","84842","CR1000.Std.31.02","CPU:Med_Polvo_3940B.CR1","28391","Data1S3940"
"TIMESTAMP","RECORD","rmclatitude","rmcin_s_ind","ggalongitude","ggae_w_ind","PM1","PM25","PM10","TPS","Batt_Volt_Min","Velocidad","ggaaltitude","ggaaltutudeunits","camino"
"TS","RN","","","","","part/CC","part/CC","part/CC","ug/m3","Volts","m/s","","",""
"","","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Min","Smp","Smp","Smp","Smp"

"2023-10-18 10:17:39",799007,"2326.8620","S","06933.4439","W",99.4,189.5,235,6528,13.79,8.18,"2029.2","M",1
"2023-10-18 10:17:40",799008,"2326.8661","S","06933.4416","W",294.5,562.5,701.8,6528,13.78,8.18,"2029.2","M",1
"2023-10-18 10:17:41",799009,"2326.8700","S","06933.4387","W",427.3,824,1025,6528,13.8,8.49,"2029.0","M",1
"2023-10-18 10:17:42",799010,"2326.8737","S","06933.4355","W",371.2,732.2,911,6528,13.77,8.9,"2028.9","M",1
"2023-10-18 10:17:43",799011,"2326.8776","S","06933.4319","W",301.2,579.3,721.1,6528,13.8,9.26,"2028.8","M",1
"2023-10-18 10:17:44",799012,"2326.8815","S","06933.4284","W",304.2,594.6,752.4,6528,13.8,9.31,"2028.6","M",1
"2023-10-18 10:17:45",799013,"2326.8855","S","06933.4250","W",272.5,530,671.2,6528,13.78,9,"2028.5","M",1
"2023-10-18 10:17:46",799014,"2326.8894","S","06933.4220","W",170.3,324.5,406.6,6528,13.8,8.69,"2028.2","M",1
"2023-10-18 10:17:47",799015,"2326.8934","S","06933.4192","W",128.5,247.7,305.7,6528,13.79,8.9,"2027.9","M",1
"2023-10-18 10:17:48",799016,"2326.8976","S","06933.4165","W",88.3,169.5,218.5,6528,13.8,9.16,"2027.8","M",1
"2023-10-18 10:17:49",799017,"2326.9022","S","06933.4142","W",57.2,109.6,140.7,6528,13.81,9.16,"2027.6","M",1
"2023-10-18 10:17:50",799018,"2326.9068","S","06933.4125","W",88.7,178,224.7,6528,13.77,8.8,"2027.2","M",1
"2023-10-18 10:17:51",799019,"2326.9114","S","06933.4111","W",131.8,256.3,328.3,6528,13.77,9.05,"2026.8","M",1
"2023-10-18 10:17:52",799020,"2326.9162","S","06933.4098","W",107.4,213.7,272.9,6528,13.78,8.95,"2026.6","M",1
"2023-10-18 10:17:53",799021,"2326.9208","S","06933.4085","W",81.8,158.5,202.2,6528,13.78,8.64,"2026.4","M",1
"2023-10-18 10:17:54",799022,"2326.9254","S","06933.4072","W",58,111.4,141,6528,13.77,8.9,"2026.2","M",1
"2023-10-18 10:17:55",799023,"2326.9302","S","06933.4056","W",46.2,89.7,111.5,6528,13.78,9.41,"2026.2","M",1
"2023-10-18 10:17:56",799024,"2326.9351","S","06933.4037","W",40.5,74.5,91.1,6528,13.77,9.77,"2026.4","M",1
"2023-10-18 10:17:57",799025,"2326.9401","S","06933.4013","W",28.2,57.8,72.6,2959,13.8,10.13,"2026.5","M",1
"2023-10-18 10:17:58",799026,"2326.9450","S","06933.3984","W",32.1,59.7,76.3,6528,13.78,10.39,"2026.6","M",1
"2023-10-18 10:17:59",799027,"2326.9499","S","06933.3954","W",46.6,87.7,107.7,6528,13.8,10.55,"2026.6","M",1
"2023-10-18 10:18:00",799028,"2326.9551","S","06933.3924","W",47.8,87.7,106.1,6528,13.8,10.75,"2026.6","M",1
"2023-10-18 10:18:01",799029,"2326.9603","S","06933.3896","W",40,73,91.5,6528,13.79,10.75,"2026.7","M",1
"2023-10-18 10:18:02",799030,"2326.9656","S","06933.3872","W",30.1,57.4,70.6,2942,13.83,10.49,"2026.9","M",1
"2023-10-18 10:18:03",799031,"2326.9710","S","06933.3853","W",28.3,50.3,62.5,6528,13.76,10.49,"2027.0","M",1
"2023-10-18 10:18:04",799032,"2326.9766","S","06933.3840","W",39.9,72.7,86.4,3227,13.79,10.65,"2026.7","M",1
"2023-10-18 10:18:05",799033,"2326.9825","S","06933.3832","W",144.3,273.3,337.5,6528,13.75,10.91,"2026.1","M",1
"2023-10-18 10:18:06",799034,"2326.9884","S","06933.3828","W",284.7,564.2,699.3,6528,13.79,10.91,"2025.8","M",1
"2023-10-18 10:18:07",799035,"2326.9943","S","06933.3828","W",301.9,583.4,724.2,6528,13.75,10.44,"2025.6","M",1
"2023-10-18 10:18:08",799036,"2326.9998","S","06933.3831","W",197,391.8,481.7,6528,13.76,10.13,"2025.5","M",1
"2023-10-18 10:18:09",799037,"2327.0053","S","06933.3836","W",140.6,267.3,322.5,6528,13.79,9.93,"2025.4","M",1
"2023-10-18 10:18:10",799038,"2327.0106","S","06933.3842","W",98.3,190.5,234.6,6528,13.78,9.77,"2025.2","M",1
"2023-10-18 10:18:11",799039,"2327.0159","S","06933.3847","W",72.4,135.6,168.8,6528,13.79,9.83,"2024.8","M",1
"2023-10-18 10:18:12",799040,"2327.0211","S","06933.3851","W",61.1,114.8,139.5,6528,13.8,9.57,"2024.3","M",1
"2023-10-18 10:18:13",799041,"2327.0262","S","06933.3855","W",45.2,85.9,102.3,6528,13.77,9.36,"2023.9","M",1
"2023-10-18 10:18:14",799042,"2327.0312","S","06933.3857","W",37.8,68.3,82.4,3214,13.78,9.16,"2023.4","M",1
"2023-10-18 10:18:15",799043,"2327.0361","S","06933.3860","W",23.8,47.2,55.9,1946,13.81,8.95,"2022.9","M",1
"2023-10-18 10:18:16",799044,"2327.0409","S","06933.3863","W",22,40.6,46.9,1250,13.79,8.95,"2022.5","M",1
"2023-10-18 10:18:17",799045,"2327.0458","S","06933.3867","W",17.2,31.1,37.4,1849,13.8,9.31,"2022.1","M",1
"2023-10-18 10:18:18",799046,"2327.0510","S","06933.3869","W",17,29.7,36.9,1942,13.75,9.77,"2021.7","M",1
"2023-10-18 10:18:19",799047,"2327.0564","S","06933.3867","W",15.9,30,37.5,1511,13.78,10.19,"2021.4","M",1
"2023-10-18 10:18:20",799048,"2327.0621","S","06933.3858","W",13,22.2,27.1,830,13.77,10.55,"2021.1","M",1
"2023-10-18 10:18:21",799049,"2327.0677","S","06933.3844","W",14,22.9,25.5,630.1,13.79,10.8,"2020.3","M",1
"2023-10-18 10:18:22",799050,"2327.0732","S","06933.3825","W",12,21.4,26.2,877,13.76,10.6,"2019.7","M",1
"2023-10-18 10:18:23",799051,"2327.0785","S","06933.3801","W",12.8,22.4,27.2,1169,13.78,10.55,"2019.0","M",1
"2023-10-18 10:18:24",799052,"2327.0835","S","06933.3773","W",13.5,23,27.8,764.1,13.77,10.29,"2018.3","M",1
"2023-10-18 10:18:25",799053,"2327.0883","S","06933.3742","W",15.1,24.9,29.7,1259,13.79,10.24,"2017.6","M",1
"2023-10-18 10:18:26",799054,"2327.0928","S","06933.3707","W",17.2,32.4,39.9,1785,13.78,9.93,"2017.0","M",1
"2023-10-18 10:18:27",799055,"2327.0968","S","06933.3669","W",29.9,54.7,65.8,2546,13.77,9.77,"2016.4","M",1
"2023-10-18 10:18:28",799056,"2327.1005","S","06933.3628","W",26.6,50.7,63.3,6528,13.78,9.77,"2015.5","M",1
"2023-10-18 10:18:29",799057,"2327.1042","S","06933.3586","W",24.9,46,56.1,2562,13.78,10.08,"2014.2","M",1
"2023-10-18 10:18:30",799058,"2327.1081","S","06933.3542","W",22.1,41.5,52,2518,13.78,10.49,"2012.6","M",1
"2023-10-18 10:18:31",799059,"2327.1121","S","06933.3496","W",28.6,55.1,68.1,2454,13.77,10.96,"2011.1","M",1
"2023-10-18 10:18:32",799060,"2327.1163","S","06933.3449","W",26.9,51.3,62.6,2475,13.78,11.37,"2009.5","M",1
"2023-10-18 10:18:33",799061,"2327.1206","S","06933.3399","W",20.8,40.1,49.8,2265,13.79,11.78,"2008.0","M",1
"2023-10-18 10:18:34",799062,"2327.1250","S","06933.3348","W",19,37.7,44.2,1796,13.8,12.09,"2006.4","M",1
"2023-10-18 10:18:35",799063,"2327.1296","S","06933.3297","W",16.7,31.4,37.8,1591,13.77,12.14,"2005.1","M",1
"2023-10-18 10:18:36",799064,"2327.1345","S","06933.3249","W",16.7,29.2,33.9,1797,13.77,12.04,"2004.3","M",1
"2023-10-18 10:18:37",799065,"2327.1393","S","06933.3203","W",13.8,25.2,29.7,1329,13.79,11.68,"2003.7","M",1
"2023-10-18 10:18:38",799066,"2327.1440","S","06933.3159","W",20.1,34.3,40.9,2429,13.78,11.37,"2003.0","M",1
"2023-10-18 10:18:39",799067,"2327.1485","S","06933.3113","W",52.4,91.3,108.8,6528,13.8,11.11,"2002.5","M",1
"2023-10-18 10:18:40",799068,"2327.1526","S","06933.3066","W",247.3,446,523,6528,13.76,10.96,"2001.7","M",1
"2023-10-18 10:18:41",799069,"2327.1566","S","06933.3018","W",506.2,940,1116,6528,13.76,10.96,"2000.9","M",1
"2023-10-18 10:18:42",799070,"2327.1603","S","06933.2973","W",599.9,1140,1387,6528,13.72,9.88,"2000.0","M",1
"2023-10-18 10:18:43",799071,"2327.1635","S","06933.2933","W",519.4,990,1189,6528,13.71,8.08,"1999.4","M",1
"2023-10-18 10:18:44",799072,"2327.1659","S","06933.2901","W",408.1,757.4,921,6528,13.7,6.173,"1999.0","M",1
"2023-10-18 10:18:45",799073,"2327.1675","S","06933.2876","W",263.8,476.2,567.7,6528,13.69,4.424,"1998.9","M",1
"2023-10-18 10:18:46",799074,"2327.1684","S","06933.2859","W",343.7,625.4,749.3,6528,13.72,2.624,"1998.8","M",1
"2023-10-18 10:18:47",799075,"2327.1688","S","06933.2851","W",428.5,802,976,6528,13.69,0,"1998.7","M",1
"2023-10-18 10:18:48",799076,"2327.1686","S","06933.2851","W",387.1,739.4,907,6528,13.75,0,"1998.7","M",1
"2023-10-18 10:18:49",799077,"2327.1682","S","06933.2854","W",362.9,725.7,916,6528,13.73,0,"1998.7","M",1
"2023-10-18 10:18:50",799078,"2327.1681","S","06933.2855","W",196.8,379.8,473,6528,13.71,0,"1998.7","M",1
"2023-10-18 10:18:51",799079,"2327.1681","S","06933.2855","W",104.1,197.5,240.5,6528,13.76,0,"1998.7","M",1
"2023-10-18 10:18:52",799080,"2327.1680","S","06933.2855","W",60.2,106.4,129.3,6528,13.67,0,"1998.7","M",1
"2023-10-18 10:18:53",799081,"2327.1681","S","06933.2855","W",38.5,67.8,81.9,3393,13.76,0,"1998.7","M",1
"2023-10-18 10:18:54",799082,"2327.1681","S","06933.2855","W",26.5,49.3,60.3,2737,13.69,0,"1998.7","M",1
"2023-10-18 10:18:55",799083,"2327.1681","S","06933.2855","W",12.8,22.6,26.7,1553,13.71,0,"1998.7","M",1
"2023-10-18 10:18:56",799084,"2327.1681","S","06933.2855","W",7.9,14.1,16.8,533,13.78,0,"1998.7","M",1
"2023-10-18 10:18:57",799085,"2327.1681","S","06933.2855","W",6.7,13.5,16.2,921,13.72,0,"1998.7","M",1
"2023-10-18 10:18:58",799086,"2327.1681","S","06933.2855","W",7.6,13.6,15.4,457.4,13.7,0,"1998.7","M",1
"2023-10-18 10:18:59",799087,"2327.1680","S","06933.2855","W",6.4,11,12.7,391.4,13.73,0,"1998.7","M",1
"2023-10-18 10:19:00",799088,"2327.1681","S","06933.2855","W",6.7,11.4,13,462.5,13.73,0,"1998.7","M",1
"2023-10-18 10:19:01",799089,"2327.1681","S","06933.2856","W",6,10.1,11.7,736.1,13.69,0,"1998.7","M",1
"2023-10-18 10:19:02",799090,"2327.1681","S","06933.2856","W",5.8,10.8,12,490.9,13.71,0,"1998.8","M",1
"2023-10-18 10:19:03",799091,"2327.1680","S","06933.2856","W",4.4,8.1,9.7,542.1,13.73,0,"1998.8","M",1
"2023-10-18 10:19:04",799092,"2327.1681","S","06933.2856","W",3.6,6.2,6.9,398.5,13.79,0,"1998.8","M",1
"2023-10-18 10:19:05",799093,"2327.1681","S","06933.2856","W",3.8,7.2,7.8,182.8,13.78,0,"1998.8","M",1
"2023-10-18 10:19:06",799094,"2327.1681","S","06933.2855","W",4.4,6.4,7.5,157.9,13.8,0.977,"1998.8","M",1
"2023-10-18 10:19:07",799095,"2327.1684","S","06933.2850","W",4.3,7.3,7.9,93,13.77,2.829,"1998.7","M",1
"2023-10-18 10:19:08",799096,"2327.1692","S","06933.2831","W",3.6,5.2,5.7,491.3,13.78,4.27,"1998.5","M",1
"2023-10-18 10:19:09",799097,"2327.1703","S","06933.2804","W",2.1,2.9,3.3,94.4,13.8,5.659,"1998.3","M",1
"2023-10-18 10:19:10",799098,"2327.1716","S","06933.2771","W",4.4,6.7,7.7,412.2,13.78,6.431,"1998.0","M",1
"2023-10-18 10:19:11",799099,"2327.1731","S","06933.2735","W",4.6,6.8,7.4,215.5,13.78,6.894,"1997.8","M",1
"2023-10-18 10:19:12",799100,"2327.1746","S","06933.2694","W",8.2,14.2,18,968,13.75,7.717,"1997.7","M",1
"2023-10-18 10:19:13",799101,"2327.1762","S","06933.2649","W",40.8,79.9,103.9,6528,13.79,8.39,"1997.7","M",1
"2023-10-18 10:19:14",799102,"2327.1779","S","06933.2601","W",187.4,355.8,442.1,6528,13.77,8.85,"1997.7","M",1
"2023-10-18 10:19:15",799103,"2327.1797","S","06933.2551","W",524.9,1017,1259,6528,13.8,9.11,"1997.7","M",1
"2023-10-18 10:19:16",799104,"2327.1818","S","06933.2501","W",984,1986,2460,6528,13.78,9.47,"1997.9","M",1
"2023-10-18 10:19:17",799105,"2327.1842","S","06933.2449","W",1213,2885,3931,6528,13.8,9.93,"1997.9","M",1
"2023-10-18 10:19:18",799106,"2327.1867","S","06933.2395","W",1060,3062,4683,6528,13.8,10.39,"1997.8","M",1
"2023-10-18 10:19:19",799107,"2327.1894","S","06933.2339","W",815,2807,4955,6528,13.78,10.7,"1997.8","M",1
"2023-10-18 10:19:20",799108,"2327.1921","S","06933.2282","W",699.7,2638,5124,6528,13.8,11.01,"1997.9","M",1
"2023-10-18 10:19:21",799109,"2327.1949","S","06933.2223","W",746.6,2705,5013,6528,13.8,11.21,"1998.0","M",1
"2023-10-18 10:19:22",799110,"2327.1977","S","06933.2164","W",905,3029,4985,6528,13.78,11.21,"1998.1","M",1
"2023-10-18 10:19:23",799111,"2327.2002","S","06933.2104","W",1006,3107,4850,6528,13.78,10.8,"1997.8","M",1
"2023-10-18 10:19:24",799112,"2327.2025","S","06933.2047","W",997,3088,4816,6528,13.8,10.29,"1997.6","M",1
"2023-10-18 10:19:25",799113,"2327.2047","S","06933.1992","W",1015,3098,4890,6528,13.77,10.03,"1997.0","M",1
"2023-10-18 10:19:26",799114,"2327.2067","S","06933.1937","W",903,3053,5070,6528,13.78,9.83,"1996.2","M",1
"2023-10-18 10:19:27",799115,"2327.2084","S","06933.1882","W",798,2813,5095,6528,13.8,9.72,"1995.3","M",1
"2023-10-18 10:19:28",799116,"2327.2100","S","06933.1828","W",1087,3242,4947,6528,13.78,9.52,"1994.5","M",1
"2023-10-18 10:19:29",799117,"2327.2114","S","06933.1773","W",1268,3139,4242,6528,13.78,9.52,"1993.7","M",1
"2023-10-18 10:19:30",799118,"2327.2130","S","06933.1719","W",1284,2886,3651,6528,13.78,9.83,"1992.9","M",1
"2023-10-18 10:19:31",799119,"2327.2148","S","06933.1663","W",1274,2771,3480,6528,13.82,10.19,"1992.1","M",1
"2023-10-18 10:19:32",799120,"2327.2167","S","06933.1606","W",1277,3041,4026,6528,13.79,10.19,"1991.2","M",1
"2023-10-18 10:19:33",799121,"2327.2187","S","06933.1551","W",1247,3146,4290,6528,13.81,10.13,"1990.5","M",1
"2023-10-18 10:19:34",799122,"2327.2207","S","06933.1496","W",1256,3186,4385,6528,13.77,10.03,"1989.7","M",1
"2023-10-18 10:19:35",799123,"2327.2229","S","06933.1441","W",1245,3098,4162,6528,13.81,10.03,"1988.9","M",1
"2023-10-18 10:19:36",799124,"2327.2252","S","06933.1387","W",1301,3171,4208,6528,13.77,10.03,"1988.0","M",1
"2023-10-18 10:19:37",799125,"2327.2277","S","06933.1335","W",1282,3062,4108,6528,13.81,10.03,"1987.2","M",1
"2023-10-18 10:19:38",799126,"2327.2303","S","06933.1282","W",1292,3056,4069,6528,13.81,10.08,"1986.3","M",1
"2023-10-18 10:19:39",799127,"2327.2329","S","06933.1229","W",1260,3101,4218,6528,13.79,10.29,"1985.2","M",1
"2023-10-18 10:19:40",799128,"2327.2356","S","06933.1175","W",1273,3046,4076,6528,13.81,10.44,"1984.0","M",1
"2023-10-18 10:19:41",799129,"2327.2382","S","06933.1120","W",1236,3054,4127,6528,13.78,10.65,"1982.9","M",1
"2023-10-18 10:19:42",799130,"2327.2409","S","06933.1063","W",1176,3147,4524,6528,13.79,10.75,"1981.9","M",1
"2023-10-18 10:19:43",799131,"2327.2435","S","06933.1006","W",1218,3070,4195,6528,13.78,10.75,"1980.7","M",1
"2023-10-18 10:19:44",799132,"2327.2461","S","06933.0950","W",1254,3169,4361,6528,13.79,10.75,"1979.8","M",1
"2023-10-18 10:19:45",799133,"2327.2488","S","06933.0894","W",1073,3118,4689,6528,13.78,10.6,"1979.1","M",1
"2023-10-18 10:19:46",799134,"2327.2516","S","06933.0840","W",1071,3154,4814,6528,13.82,10.39,"1978.2","M",1
"2023-10-18 10:19:47",799135,"2327.2544","S","06933.0786","W",1084,3133,4669,6528,13.79,10.39,"1977.0","M",1
"2023-10-18 10:19:48",799136,"2327.2572","S","06933.0733","W",1153,3226,4701,6528,13.78,10.39,"1976.0","M",1
"2023-10-18 10:19:49",799137,"2327.2600","S","06933.0681","W",1122,3140,4640,6528,13.79,10.29,"1975.0","M",1
"2023-10-18 10:19:50",799138,"2327.2627","S","06933.0627","W",1118,3080,4586,6528,13.81,10.29,"1974.1","M",1
"2023-10-18 10:19:51",799139,"2327.2653","S","06933.0573","W",1195,3199,4602,6528,13.81,10.34,"1973.0","M",1
"2023-10-18 10:19:52",799140,"2327.2677","S","06933.0518","W",1056,3091,4692,6528,13.78,10.34,"1972.1","M",1
"2023-10-18 10:19:53",799141,"2327.2700","S","06933.0463","W",1124,3090,4488,6528,13.83,10.29,"1971.3","M",1
"2023-10-18 10:19:54",799142,"2327.2722","S","06933.0407","W",1258,3161,4442,6528,13.82,10.29,"1970.5","M",1
"2023-10-18 10:19:55",799143,"2327.2743","S","06933.0351","W",1111,3181,4788,6528,13.82,10.29,"1969.7","M",1
"2023-10-18 10:19:56",799144,"2327.2763","S","06933.0295","W",994,3058,4804,6528,13.85,10.24,"1968.8","M",1
"2023-10-18 10:19:57",799145,"2327.2783","S","06933.0239","W",1060,3103,4749,6528,13.82,10.24,"1968.0","M",1
"2023-10-18 10:19:58",799146,"2327.2803","S","06933.0184","W",1227,3124,4339,6528,13.79,10.19,"1967.2","M",1
"2023-10-18 10:19:59",799147,"2327.2825","S","06933.0128","W",1246,3119,4270,6528,13.81,10.19,"1966.4","M",1
"2023-10-18 10:20:00",799148,"2327.2847","S","06933.0073","W",1283,3148,4251,6528,13.82,10.19,"1965.5","M",1
"2023-10-18 10:20:01",799149,"2327.2870","S","06933.0018","W",1305,3080,4122,6528,13.81,10.39,"1964.3","M",1
"2023-10-18 10:20:02",799150,"2327.2897","S","06932.9963","W",1262,3127,4225,6528,13.8,10.8,"1962.8","M",1
"2023-10-18 10:20:03",799151,"2327.2927","S","06932.9907","W",1171,3208,4616,6528,13.78,11.16,"1961.3","M",1
"2023-10-18 10:20:04",799152,"2327.2960","S","06932.9852","W",1142,3198,4685,6528,13.78,11.32,"1959.8","M",1
"2023-10-18 10:20:05",799153,"2327.2993","S","06932.9795","W",1171,3200,4561,6528,13.77,11.42,"1958.4","M",1
"2023-10-18 10:20:06",799154,"2327.3024","S","06932.9737","W",1182,3190,4567,6528,13.83,11.42,"1957.0","M",1
"2023-10-18 10:20:07",799155,"2327.3054","S","06932.9680","W",1195,3172,4499,6528,13.8,10.75,"1955.9","M",1
"2023-10-18 10:20:08",799156,"2327.3081","S","06932.9626","W",1167,3194,4696,6528,13.8,10.34,"1955.1","M",1
"2023-10-18 10:20:09",799157,"2327.3106","S","06932.9571","W",791,2835,5042,6528,13.77,10.29,"1954.2","M",1
"2023-10-18 10:20:10",799158,"2327.3129","S","06932.9516","W",656.5,2596,5067,6528,13.75,10.34,"1953.1","M",1
"2023-10-18 10:20:11",799159,"2327.3151","S","06932.9460","W",821,2896,5068,6528,13.79,10.34,"1952.1","M",1
"2023-10-18 10:20:12",799160,"2327.3173","S","06932.9406","W",1030,3187,4981,6528,13.74,9.98,"1951.2","M",1
"2023-10-18 10:20:13",799161,"2327.3192","S","06932.9353","W",1000,3103,4963,6528,13.76,9.52,"1950.4","M",1
"2023-10-18 10:20:14",799162,"2327.3211","S","06932.9302","W",1020,3151,4971,6528,13.77,9,"1949.6","M",1
"2023-10-18 10:20:15",799163,"2327.3228","S","06932.9255","W",643.5,2523,5092,6528,13.76,8.39,"1948.7","M",1
"2023-10-18 10:20:16",799164,"2327.3242","S","06932.9210","W",390.7,1874,4868,6528,13.73,7.717,"1948.0","M",1
"2023-10-18 10:20:17",799165,"2327.3253","S","06932.9170","W",441.7,2062,5084,6528,13.75,6.739,"1947.4","M",1
"2023-10-18 10:20:18",799166,"2327.3260","S","06932.9138","W",540.5,2402,5109,6528,13.72,5.196,"1947.0","M",1
"2023-10-18 10:20:19",799167,"2327.3264","S","06932.9116","W",542.6,2316,4927,6528,13.76,3.19,"1946.7","M",1
"2023-10-18 10:20:20",799168,"2327.3265","S","06932.9106","W",652.6,2497,4949,6528,13.75,1.132,"1946.5","M",1
"2023-10-18 10:20:21",799169,"2327.3265","S","06932.9102","W",934,2946,4929,6528,13.82,0.72,"1946.4","M",1
"2023-10-18 10:20:22",799170,"2327.3265","S","06932.9096","W",1022,3041,4741,6528,13.8,1.801,"1946.4","M",1
"2023-10-18 10:20:23",799171,"2327.3265","S","06932.9081","W",863,2804,4719,6528,13.79,3.241,"1946.2","M",1
"2023-10-18 10:20:24",799172,"2327.3261","S","06932.9059","W",945,2862,4601,6528,13.8,4.579,"1945.8","M",1
"2023-10-18 10:20:25",799173,"2327.3246","S","06932.9033","W",1101,2894,4247,6528,13.84,5.916,"1945.4","M",1
"2023-10-18 10:20:26",799174,"2327.3218","S","06932.9008","W",1161,2862,4012,6528,13.81,7.254,"1945.3","M",1
"2023-10-18 10:20:27",799175,"2327.3178","S","06932.8989","W",1118,2823,4018,6528,13.81,8.59,"1945.1","M",1
"2023-10-18 10:20:28",799176,"2327.3128","S","06932.8975","W",1146,2752,3814,6528,13.78,9.57,"1944.9","M",1
"2023-10-18 10:20:29",799177,"2327.3074","S","06932.8964","W",1115,2500,3298,6528,13.81,10.29,"1944.8","M",1
"2023-10-18 10:20:30",799178,"2327.3017","S","06932.8950","W",936,1919,2418,6528,13.79,10.49,"1945.0","M",1
"2023-10-18 10:20:31",799179,"2327.2963","S","06932.8934","W",738.1,1456,1798,6528,13.82,9.77,"1945.1","M",1
"2023-10-18 10:20:32",799180,"2327.2912","S","06932.8918","W",542.5,1023,1273,6528,13.82,9.11,"1945.0","M",1
"2023-10-18 10:20:33",799181,"2327.2865","S","06932.8902","W",438.4,843,1034,6528,13.78,8.54,"1944.9","M",1
"2023-10-18 10:20:34",799182,"2327.2823","S","06932.8885","W",353.6,663.7,817,6528,13.79,8.08,"1945.0","M",1
"2023-10-18 10:20:35",799183,"2327.2783","S","06932.8867","W",318.7,599,727,6528,13.8,7.511,"1945.1","M",1
"2023-10-18 10:20:36",799184,"2327.2747","S","06932.8848","W",263.7,487.4,594.3,6528,13.8,7.099,"1945.0","M",1
"2023-10-18 10:20:37",799185,"2327.2715","S","06932.8828","W",188.5,348.1,420.8,6528,13.78,6.585,"1944.9","M",1
"2023-10-18 10:20:38",799186,"2327.2687","S","06932.8806","W",154.9,273.5,330.4,6528,13.74,6.225,"1944.7","M",1
"2023-10-18 10:20:39",799187,"2327.2666","S","06932.8780","W",151.5,272.3,332.9,6528,13.77,5.813,"1944.5","M",1
"2023-10-18 10:20:40",799188,"2327.2652","S","06932.8750","W",211.7,362.9,428.2,6528,13.75,5.453,"1944.4","M",1
"2023-10-18 10:20:41",799189,"2327.2648","S","06932.8720","W",206.3,359.6,426.5,6528,13.79,5.144,"1944.2","M",1
"2023-10-18 10:20:42",799190,"2327.2654","S","06932.8691","W",225.5,405.9,484.5,6528,13.77,4.836,"1944.0","M",1
"2023-10-18 10:20:43",799191,"2327.2667","S","06932.8668","W",240.7,424.4,501,6528,13.69,4.836,"1943.9","M",1
"2023-10-18 10:20:44",799192,"2327.2689","S","06932.8649","W",231.8,399,470.5,6528,13.71,5.196,"1944.0","M",1
"2023-10-18 10:20:45",799193,"2327.2717","S","06932.8638","W",179.7,312.7,369.3,6528,13.76,5.813,"1944.0","M",1
"2023-10-18 10:20:46",799194,"2327.2752","S","06932.8639","W",119.9,205.1,241.5,6528,13.76,6.688,"1944.1","M",1
"2023-10-18 10:20:47",799195,"2327.2790","S","06932.8651","W",86,150.5,177.3,6528,13.74,7.511,"1944.1","M",1
"2023-10-18 10:20:48",799196,"2327.2835","S","06932.8674","W",84,147.2,183.8,6528,13.74,8.13,"1944.2","M",1
"2023-10-18 10:20:49",799197,"2327.2880","S","06932.8697","W",74.7,136,169.2,6528,13.73,8.59,"1944.2","M",1
"2023-10-18 10:20:50",799198,"2327.2927","S","06932.8718","W",70.7,129.4,163.7,6528,13.77,8.85,"1944.4","M",1
"2023-10-18 10:20:51",799199,"2327.2974","S","06932.8736","W",80.9,152.6,193.2,6528,13.74,8.9,"1944.5","M",1
"2023-10-18 10:20:52",799200,"2327.3023","S","06932.8745","W",66.2,134.4,168.2,6528,13.77,8.9,"1944.4","M",1
"2023-10-18 10:20:53",799201,"2327.3072","S","06932.8743","W",72.2,136.9,171.2,6528,13.81,9.05,"1944.2","M",1
"2023-10-18 10:20:54",799202,"2327.3122","S","06932.8728","W",72.9,133.8,170,6528,13.79,9.41,"1943.9","M",1
"2023-10-18 10:20:55",799203,"2327.3170","S","06932.8705","W",77.6,143,178,6528,13.8,9.77,"1943.6","M",1
"2023-10-18 10:20:56",799204,"2327.3218","S","06932.8674","W",112.7,203.6,248.3,6528,13.78,10.19,"1943.3","M",1
"2023-10-18 10:20:57",799205,"2327.3265","S","06932.8641","W",172.6,325.6,407.2,6528,13.78,10.19,"1942.9","M",1
"2023-10-18 10:20:58",799206,"2327.3313","S","06932.8610","W",253.9,498.4,625.1,6528,13.8,9.98,"1942.5","M",1
"2023-10-18 10:20:59",799207,"2327.3361","S","06932.8582","W",424.3,837,1070,6528,13.82,10.03,"1942.2","M",1
"2023-10-18 10:21:00",799208,"2327.3410","S","06932.8555","W",410.6,825,1068,6528,13.82,9.88,"1941.8","M",1
"2023-10-18 10:21:01",799209,"2327.3459","S","06932.8530","W",380.5,767.4,982,6528,13.78,9.93,"1941.4","M",1
"2023-10-18 10:21:02",799210,"2327.3506","S","06932.8503","W",335.6,641.3,796.2,6528,13.81,9.62,"1941.0","M",1
"2023-10-18 10:21:03",799211,"2327.3552","S","06932.8478","W",240.6,459,570.2,6528,13.78,9.21,"1940.8","M",1
"2023-10-18 10:21:04",799212,"2327.3595","S","06932.8453","W",198.9,374.5,455.2,6528,13.8,8.75,"1940.7","M",1
"2023-10-18 10:21:05",799213,"2327.3635","S","06932.8425","W",143.2,266.7,328.7,6528,13.78,8.64,"1940.6","M",1
"2023-10-18 10:21:06",799214,"2327.3673","S","06932.8395","W",159.2,292.7,363.2,6528,13.78,8.85,"1940.3","M",1
"2023-10-18 10:21:07",799215,"2327.3709","S","06932.8359","W",151.2,280.4,341.2,6528,13.81,9,"1940.1","M",1
"2023-10-18 10:21:08",799216,"2327.3742","S","06932.8320","W",148.5,280.5,340.9,6528,13.78,9.16,"1939.9","M",1
